char, level, race, charclass, zone, guild, timestamp
35204,70,Blood Elf,Paladin,Shattrath City,35,01/01/08 10:16:01
60730,70,Blood Elf,Paladin,Shattrath City,167,01/01/08 10:16:01
35760,70,Blood Elf,Paladin,Auchindoun: Shadow Labyrinth,53,01/01/08 10:16:01
51138,70,Blood Elf,Paladin,Eye of the Storm,189,01/01/08 10:16:01
36442,70,Blood Elf,Paladin,Terokkar Forest,-1,01/01/08 10:16:01
47821,70,Blood Elf,Paladin,Terokkar Forest,189,01/01/08 10:16:01
46495,70,Blood Elf,Paladin,Nagrand,101,01/01/08 10:16:01
47368,70,Blood Elf,Paladin,Netherstorm,281,01/01/08 10:16:01
39817,70,Blood Elf,Hunter,Alterac Valley,216,01/01/08 10:16:07
57830,70,Blood Elf,Hunter,Shattrath City,165,01/01/08 10:16:07
60657,70,Blood Elf,Hunter,Terokkar Forest,103,01/01/08 10:16:07
52445,70,Blood Elf,Hunter,The Barrens,291,01/01/08 10:16:07
35324,70,Blood Elf,Priest,Shadowmoon Valley,220,01/01/08 10:16:17
34396,70,Blood Elf,Priest,Eye of the Storm,-1,01/01/08 10:16:17
59803,70,Blood Elf,Priest,Eye of the Storm,-1,01/01/08 10:16:17
51738,70,Blood Elf,Priest,Arathi Basin,104,01/01/08 10:16:17
44123,70,Blood Elf,Warlock,Orgrimmar,216,01/01/08 10:16:22
58891,70,Blood Elf,Warlock,Alterac Valley,161,01/01/08 10:16:22
53078,70,Blood Elf,Warlock,Coilfang: The Slave Pens,204,01/01/08 10:16:22
45029,70,Blood Elf,Warlock,Coilfang: The Slave Pens,53,01/01/08 10:16:22
58875,70,Blood Elf,Warlock,Warsong Gulch,35,01/01/08 10:16:22
56081,70,Blood Elf,Warlock,Eye of the Storm,103,01/01/08 10:16:22
36139,70,Blood Elf,Warlock,Terokkar Forest,53,01/01/08 10:16:22
27494,70,Blood Elf,Mage,Blade's Edge Mountains,104,01/01/08 10:16:27
36033,70,Blood Elf,Mage,Orgrimmar,-1,01/01/08 10:16:27
37568,70,Blood Elf,Mage,Shadowmoon Valley,189,01/01/08 10:16:27
47969,70,Blood Elf,Mage,Shadowmoon Valley,104,01/01/08 10:16:27
38207,70,Blood Elf,Mage,Auchindoun: Shadow Labyrinth,53,01/01/08 10:16:27
46860,70,Blood Elf,Mage,Arathi Basin,103,01/01/08 10:16:27
61990,1,Orc,Hunter,Orgrimmar,-1,01/01/08 10:22:00
58706,36,Orc,Hunter,Orgrimmar,282,01/01/08 10:22:00
65415,12,Orc,Warrior,Durotar,-1,01/01/08 10:22:00
64354,12,Orc,Hunter,Durotar,251,01/01/08 10:22:00
63829,16,Orc,Hunter,The Barrens,-1,01/01/08 10:22:00
27409,50,Orc,Warrior,The Hinterlands,-1,01/01/08 10:22:00
62218,58,Orc,Shaman,Hellfire Peninsula,35,01/01/08 10:22:05
61239,68,Orc,Hunter,Blade's Edge Mountains,243,01/01/08 10:22:10
1996,69,Orc,Hunter,Blade's Edge Mountains,169,01/01/08 10:22:10
59772,69,Orc,Warrior,Shadowmoon Valley,35,01/01/08 10:22:10
59345,69,Orc,Hunter,Shadowmoon Valley,243,01/01/08 10:22:10
37616,65,Orc,Hunter,Terokkar Forest,291,01/01/08 10:22:10
57,70,Orc,Warrior,Orgrimmar,5,01/01/08 10:22:15
49944,70,Orc,Warrior,Alterac Valley,167,01/01/08 10:22:15
59615,70,Orc,Warrior,Coilfang: The Slave Pens,104,01/01/08 10:22:15
22005,70,Orc,Warrior,Warsong Gulch,216,01/01/08 10:22:15
22785,70,Orc,Warrior,Eye of the Storm,103,01/01/08 10:22:15
25857,70,Orc,Warrior,Zangarmarsh,169,01/01/08 10:22:15
22809,70,Orc,Warrior,The Black Morass,174,01/01/08 10:22:15
45,70,Orc,Hunter,Hellfire Peninsula,103,01/01/08 10:22:20
44477,70,Orc,Hunter,Sethekk Halls,167,01/01/08 10:22:20
980,70,Orc,Hunter,Orgrimmar,79,01/01/08 10:22:20
58724,70,Orc,Hunter,Eye of the Storm,243,01/01/08 10:22:20
45536,70,Orc,Rogue,Eye of the Storm,103,01/01/08 10:22:26
26959,70,Orc,Shaman,Eye of the Storm,167,01/01/08 10:22:31
57942,70,Orc,Warlock,Eye of the Storm,101,01/01/08 10:22:36
65177,19,Tauren,Shaman,Hillsbrad Foothills,282,01/01/08 10:22:41
65344,25,Tauren,Druid,Hillsbrad Foothills,103,01/01/08 10:22:41
65212,27,Tauren,Druid,Ashenvale,174,01/01/08 10:22:41
64136,35,Tauren,Druid,Desolace,220,01/01/08 10:22:41
64655,35,Tauren,Druid,Stranglethorn Vale,282,01/01/08 10:22:41
44813,45,Tauren,Druid,Feralas,189,01/01/08 10:22:41
65444,18,Tauren,Druid,The Barrens,291,01/01/08 10:22:41
65516,11,Tauren,Druid,Thunder Bluff,167,01/01/08 10:22:41
63599,61,Tauren,Shaman,Winterspring,79,01/01/08 10:22:46
23720,59,Tauren,Warrior,Hellfire Peninsula,291,01/01/08 10:22:46
22020,60,Tauren,Warrior,Hellfire Peninsula,-1,01/01/08 10:22:46
36631,62,Tauren,Druid,Hellfire Peninsula,103,01/01/08 10:22:46
56755,51,Tauren,Shaman,Tanaris,161,01/01/08 10:22:46
26706,54,Tauren,Druid,Tanaris,216,01/01/08 10:22:46
31524,53,Tauren,Warrior,Feralas,-1,01/01/08 10:22:46
9583,56,Tauren,Warrior,Blasted Lands,205,01/01/08 10:22:46
41715,64,Tauren,Warrior,Zangarmarsh,-1,01/01/08 10:22:46
61736,67,Tauren,Warrior,Blade's Edge Mountains,243,01/01/08 10:22:52
22472,68,Tauren,Druid,Tirisfal Glades,226,01/01/08 10:22:52
61856,66,Tauren,Druid,Shattrath City,-1,01/01/08 10:22:52
5783,65,Tauren,Hunter,Terokkar Forest,178,01/01/08 10:22:52
819,70,Tauren,Warrior,Sethekk Halls,167,01/01/08 10:22:57
26111,70,Tauren,Warrior,Orgrimmar,104,01/01/08 10:22:57
1717,70,Tauren,Warrior,Orgrimmar,103,01/01/08 10:22:57
51383,70,Tauren,Warrior,Coilfang: The Slave Pens,204,01/01/08 10:22:57
11522,70,Tauren,Warrior,Un'Goro Crater,289,01/01/08 10:22:57
84,70,Tauren,Warrior,Shadowmoon Valley,103,01/01/08 10:22:57
61543,70,Tauren,Warrior,Warsong Gulch,5,01/01/08 10:22:57
32794,70,Tauren,Warrior,Warsong Gulch,53,01/01/08 10:22:57
27865,70,Tauren,Warrior,Shattrath City,53,01/01/08 10:22:57
162,70,Tauren,Warrior,Shattrath City,79,01/01/08 10:22:57
19915,70,Tauren,Warrior,Eye of the Storm,161,01/01/08 10:22:57
27284,70,Tauren,Warrior,Eye of the Storm,216,01/01/08 10:22:57
11861,70,Tauren,Warrior,Terokkar Forest,104,01/01/08 10:22:57
22071,70,Tauren,Warrior,Terokkar Forest,103,01/01/08 10:22:57
27846,70,Tauren,Warrior,Nagrand,103,01/01/08 10:22:57
30794,70,Tauren,Hunter,Blade's Edge Mountains,-1,01/01/08 10:23:02
22033,70,Tauren,Hunter,Coilfang: The Slave Pens,104,01/01/08 10:23:02
22259,70,Tauren,Hunter,Auchindoun: Shadow Labyrinth,174,01/01/08 10:23:02
23564,70,Tauren,Hunter,Zangarmarsh,103,01/01/08 10:23:02
23142,70,Tauren,Hunter,Arathi Basin,150,01/01/08 10:23:02
23487,70,Tauren,Hunter,Arathi Basin,101,01/01/08 10:23:02
22473,70,Tauren,Shaman,Hall of Legends,103,01/01/08 10:23:07
22447,70,Tauren,Shaman,Blade's Edge Mountains,101,01/01/08 10:23:07
46794,70,Tauren,Shaman,Coilfang: The Slave Pens,204,01/01/08 10:23:07
87,70,Tauren,Shaman,Coilfang: The Slave Pens,19,01/01/08 10:23:07
27599,70,Tauren,Shaman,Shadowmoon Valley,103,01/01/08 10:23:07
32438,70,Tauren,Shaman,Shattrath City,35,01/01/08 10:23:07
30078,70,Tauren,Shaman,Eye of the Storm,5,01/01/08 10:23:07
22627,70,Tauren,Shaman,Eye of the Storm,103,01/01/08 10:23:07
23098,70,Tauren,Shaman,The Black Morass,174,01/01/08 10:23:07
19481,70,Tauren,Druid,Coilfang: The Slave Pens,19,01/01/08 10:23:12
56776,70,Tauren,Druid,Shadowmoon Valley,35,01/01/08 10:23:12
37759,70,Tauren,Druid,Shattrath City,103,01/01/08 10:23:12
60511,70,Tauren,Druid,Shattrath City,103,01/01/08 10:23:12
21834,70,Tauren,Druid,Eye of the Storm,103,01/01/08 10:23:12
33058,70,Tauren,Druid,Eye of the Storm,103,01/01/08 10:23:12
51329,70,Tauren,Druid,Zangarmarsh,35,01/01/08 10:23:12
51361,70,Tauren,Druid,Zangarmarsh,266,01/01/08 10:23:12
2085,70,Tauren,Druid,Arathi Basin,101,01/01/08 10:23:12
24373,70,Tauren,Druid,Arathi Basin,-1,01/01/08 10:23:12
64875,30,Troll,Hunter,Thousand Needles,-1,01/01/08 10:23:17
14404,48,Troll,Hunter,Tanaris,273,01/01/08 10:23:17
30052,10,Troll,Rogue,Undercity,-1,01/01/08 10:23:17
182,1,Troll,Hunter,Durotar,-1,01/01/08 10:23:17
64650,29,Troll,Hunter,Ashenvale,251,01/01/08 10:23:17
23377,24,Troll,Hunter,The Barrens,216,01/01/08 10:23:17
56277,36,Troll,Rogue,Arathi Basin,189,01/01/08 10:23:17
10263,57,Troll,Rogue,Winterspring,79,01/01/08 10:23:22
55009,61,Troll,Mage,Zangarmarsh,103,01/01/08 10:23:22
22101,64,Troll,Shaman,Zangarmarsh,291,01/01/08 10:23:22
53690,70,Troll,Hunter,Hillsbrad Foothills,161,01/01/08 10:23:38
22167,70,Troll,Hunter,Terokkar Forest,103,01/01/08 10:23:38
22246,70,Troll,Hunter,Netherstorm,243,01/01/08 10:23:38
22331,70,Troll,Hunter,The Black Morass,243,01/01/08 10:23:38
45444,70,Troll,Hunter,The Black Morass,53,01/01/08 10:23:38
65242,70,Troll,Rogue,Shattrath City,79,01/01/08 10:23:43
2854,70,Troll,Rogue,Shattrath City,103,01/01/08 10:23:43
54748,70,Troll,Shaman,Auchindoun: Shadow Labyrinth,243,01/01/08 10:23:48
18610,70,Troll,Shaman,Eye of the Storm,5,01/01/08 10:23:48
62646,70,Troll,Priest,Orgrimmar,220,01/01/08 10:23:53
23800,70,Troll,Mage,Coilfang: The Slave Pens,104,01/01/08 10:23:58
12658,70,Troll,Mage,Zangarmarsh,53,01/01/08 10:23:58
49286,70,Troll,Mage,Arathi Basin,103,01/01/08 10:23:58
24237,6,Undead,Rogue,Orgrimmar,-1,01/01/08 10:24:03
65510,12,Undead,Rogue,Undercity,-1,01/01/08 10:24:03
27557,42,Undead,Rogue,Undercity,103,01/01/08 10:24:03
59487,22,Undead,Warrior,Ashenvale,5,01/01/08 10:24:03
46481,45,Undead,Rogue,Badlands,161,01/01/08 10:24:03
30994,19,Undead,Warlock,The Barrens,173,01/01/08 10:24:03
24341,38,Undead,Warlock,Arathi Highlands,226,01/01/08 10:24:03
60870,53,Undead,Rogue,Orgrimmar,9,01/01/08 10:24:08
37045,61,Undead,Warlock,Swamp of Sorrows,-1,01/01/08 10:24:08
32818,61,Undead,Mage,Eastern Plaguelands,167,01/01/08 10:24:08
30072,63,Undead,Mage,Terokkar Forest,167,01/01/08 10:24:08
63425,55,Undead,Priest,The Hinterlands,253,01/01/08 10:24:08
45422,66,Undead,Rogue,Nagrand,216,01/01/08 10:24:13
33412,66,Undead,Rogue,Nagrand,53,01/01/08 10:24:13
21929,69,Undead,Rogue,Orgrimmar,244,01/01/08 10:24:19
20884,69,Undead,Rogue,Warsong Gulch,165,01/01/08 10:24:19
31647,70,Undead,Mage,Blade's Edge Mountains,103,01/01/08 10:24:24
52990,70,Undead,Mage,Hellfire Peninsula,161,01/01/08 10:24:24
16813,70,Undead,Mage,Sethekk Halls,167,01/01/08 10:24:24
345,70,Undead,Mage,Alterac Valley,9,01/01/08 10:24:24
4991,70,Undead,Mage,Alterac Valley,103,01/01/08 10:24:24
30554,70,Undead,Mage,Alterac Valley,104,01/01/08 10:24:24
22442,70,Undead,Mage,Undercity,103,01/01/08 10:24:24
1229,70,Undead,Mage,Shattrath City,9,01/01/08 10:24:24
31708,70,Undead,Mage,Shattrath City,104,01/01/08 10:24:24
54869,70,Undead,Mage,Shattrath City,35,01/01/08 10:24:24
25193,70,Undead,Mage,Eye of the Storm,103,01/01/08 10:24:24
13716,70,Undead,Mage,Eye of the Storm,19,01/01/08 10:24:24
22332,70,Undead,Mage,Eastern Plaguelands,103,01/01/08 10:24:24
929,70,Undead,Mage,Nagrand,5,01/01/08 10:24:24
12981,70,Undead,Mage,Zangarmarsh,216,01/01/08 10:24:24
32287,70,Undead,Priest,Sethekk Halls,243,01/01/08 10:24:29
25213,70,Undead,Priest,Orgrimmar,62,01/01/08 10:24:29
2166,70,Undead,Priest,Coilfang: The Slave Pens,62,01/01/08 10:24:29
12646,70,Undead,Priest,Coilfang: The Slave Pens,19,01/01/08 10:24:29
30589,70,Undead,Priest,Shadowmoon Valley,101,01/01/08 10:24:29
58246,70,Undead,Priest,Shadowmoon Valley,204,01/01/08 10:24:29
941,70,Undead,Priest,Shattrath City,19,01/01/08 10:24:29
24390,70,Undead,Priest,Auchindoun: Shadow Labyrinth,174,01/01/08 10:24:29
27711,70,Undead,Priest,Azshara,103,01/01/08 10:24:29
22176,70,Undead,Priest,Zangarmarsh,101,01/01/08 10:24:29
54289,70,Undead,Priest,Deadwind Pass,161,01/01/08 10:24:29
6800,70,Undead,Priest,Arathi Basin,104,01/01/08 10:24:29
26420,70,Undead,Priest,The Black Morass,204,01/01/08 10:24:29
63928,70,Undead,Rogue,Blade's Edge Mountains,293,01/01/08 10:24:34
22357,70,Undead,Rogue,Sethekk Halls,167,01/01/08 10:24:34
22678,70,Undead,Rogue,Orgrimmar,104,01/01/08 10:24:34
27358,70,Undead,Rogue,Alterac Valley,216,01/01/08 10:24:34
21500,70,Undead,Rogue,Alterac Valley,53,01/01/08 10:24:34
46004,70,Undead,Rogue,Alterac Valley,19,01/01/08 10:24:34
11705,70,Undead,Rogue,Coilfang: The Slave Pens,19,01/01/08 10:24:34
22409,70,Undead,Rogue,Shadowmoon Valley,239,01/01/08 10:24:34
1027,70,Undead,Rogue,Shattrath City,5,01/01/08 10:24:34
21389,70,Undead,Rogue,Eye of the Storm,103,01/01/08 10:24:34
1774,70,Undead,Rogue,Eye of the Storm,5,01/01/08 10:24:34
63302,70,Undead,Rogue,Mana-Tombs,161,01/01/08 10:24:34
29257,70,Undead,Warlock,Orgrimmar,90,01/01/08 10:24:39
1705,70,Undead,Warlock,Alterac Valley,-1,01/01/08 10:24:39
23460,70,Undead,Warlock,Coilfang: The Slave Pens,204,01/01/08 10:24:39
59471,70,Undead,Warlock,Shattrath City,103,01/01/08 10:24:39
17528,70,Undead,Warlock,Eye of the Storm,-1,01/01/08 10:24:39
26693,70,Undead,Warlock,Eye of the Storm,5,01/01/08 10:24:39
32357,70,Undead,Warlock,Eye of the Storm,103,01/01/08 10:24:39
36792,70,Undead,Warlock,Nagrand,216,01/01/08 10:24:39
1959,70,Undead,Warlock,Zangarmarsh,103,01/01/08 10:24:39
23248,70,Undead,Warrior,Orgrimmar,243,01/01/08 10:24:44
24723,70,Undead,Warrior,Burning Steppes,103,01/01/08 10:24:44
65564,4,Blood Elf,Mage,Eversong Woods,-1,01/01/08 10:24:49
65562,5,Blood Elf,Warlock,Eversong Woods,-1,01/01/08 10:24:49
58080,9,Blood Elf,Hunter,Eversong Woods,-1,01/01/08 10:24:49
46144,11,Blood Elf,Rogue,Durotar,251,01/01/08 10:24:54
63434,12,Blood Elf,Paladin,Eversong Woods,-1,01/01/08 10:24:54
65331,14,Blood Elf,Mage,Eversong Woods,-1,01/01/08 10:24:54
65052,14,Blood Elf,Paladin,Ghostlands,-1,01/01/08 10:24:54
65066,17,Blood Elf,Priest,Ghostlands,-1,01/01/08 10:24:54
63662,28,Blood Elf,Paladin,Thousand Needles,282,01/01/08 10:24:59
65323,23,Blood Elf,Hunter,Hillsbrad Foothills,-1,01/01/08 10:24:59
39253,26,Blood Elf,Rogue,Undercity,-1,01/01/08 10:24:59
65420,21,Blood Elf,Paladin,Ashenvale,-1,01/01/08 10:24:59
47981,30,Blood Elf,Warlock,Ashenvale,-1,01/01/08 10:24:59
65217,21,Blood Elf,Hunter,The Barrens,282,01/01/08 10:24:59
63608,29,Blood Elf,Rogue,The Barrens,-1,01/01/08 10:24:59
64792,21,Blood Elf,Paladin,Silverpine Forest,167,01/01/08 10:24:59
65457,34,Blood Elf,Paladin,Alterac Mountains,253,01/01/08 10:25:05
54974,34,Blood Elf,Mage,Hillsbrad Foothills,226,01/01/08 10:25:05
64313,32,Blood Elf,Priest,Undercity,282,01/01/08 10:25:05
47852,34,Blood Elf,Priest,Tirisfal Glades,251,01/01/08 10:25:05
62906,37,Blood Elf,Mage,Stonetalon Mountains,256,01/01/08 10:25:05
53356,40,Blood Elf,Priest,Stranglethorn Vale,-1,01/01/08 10:25:05
60500,40,Blood Elf,Rogue,Stranglethorn Vale,-1,01/01/08 10:25:05
63273,31,Blood Elf,Priest,The Barrens,282,01/01/08 10:25:05
64411,42,Blood Elf,Rogue,Undercity,282,01/01/08 10:25:10
31453,41,Blood Elf,Hunter,Stranglethorn Vale,216,01/01/08 10:25:10
64380,42,Blood Elf,Warlock,Stranglethorn Vale,-1,01/01/08 10:25:10
64397,44,Blood Elf,Hunter,Stranglethorn Vale,-1,01/01/08 10:25:10
61573,49,Blood Elf,Paladin,Orgrimmar,110,01/01/08 10:25:15
59162,49,Blood Elf,Mage,Ashenvale,282,01/01/08 10:25:15
61579,46,Blood Elf,Mage,Feralas,167,01/01/08 10:25:15
47108,50,Blood Elf,Paladin,Feralas,161,01/01/08 10:25:15
65055,49,Blood Elf,Warlock,The Hinterlands,53,01/01/08 10:25:15
53785,50,Blood Elf,Priest,The Hinterlands,-1,01/01/08 10:25:15
40453,55,Blood Elf,Paladin,Orgrimmar,256,01/01/08 10:25:20
63158,51,Blood Elf,Mage,Searing Gorge,-1,01/01/08 10:25:20
56544,56,Blood Elf,Hunter,Winterspring,282,01/01/08 10:25:25
50524,60,Blood Elf,Hunter,Hellfire Peninsula,282,01/01/08 10:25:25
59130,57,Blood Elf,Priest,Orgrimmar,167,01/01/08 10:25:25
42031,60,Blood Elf,Hunter,Orgrimmar,161,01/01/08 10:25:25
56756,58,Blood Elf,Mage,Un'Goro Crater,161,01/01/08 10:25:25
12566,58,Blood Elf,Priest,Un'Goro Crater,167,01/01/08 10:25:25
57566,58,Blood Elf,Hunter,Blasted Lands,-1,01/01/08 10:25:25
45772,56,Blood Elf,Paladin,Felwood,161,01/01/08 10:25:25
61769,65,Blood Elf,Hunter,Razorfen Downs,167,01/01/08 10:25:30
41802,65,Blood Elf,Rogue,Hellfire Peninsula,103,01/01/08 10:25:30
61482,61,Blood Elf,Paladin,Eastern Plaguelands,189,01/01/08 10:25:30
58047,61,Blood Elf,Mage,Terokkar Forest,243,01/01/08 10:25:30
58594,64,Blood Elf,Warlock,Terokkar Forest,161,01/01/08 10:25:30
41411,65,Blood Elf,Warlock,Terokkar Forest,-1,01/01/08 10:25:30
63401,61,Blood Elf,Hunter,Zangarmarsh,220,01/01/08 10:25:30
61089,66,Blood Elf,Mage,Shattrath City,189,01/01/08 10:25:35
57770,67,Blood Elf,Warlock,Nagrand,165,01/01/08 10:25:35
54534,68,Blood Elf,Priest,Blade's Edge Mountains,-1,01/01/08 10:25:40
52137,68,Blood Elf,Paladin,Blade's Edge Mountains,166,01/01/08 10:25:40
55642,68,Blood Elf,Paladin,Blade's Edge Mountains,-1,01/01/08 10:25:40
61089,66,Blood Elf,Mage,Shattrath City,189,01/01/08 10:25:40
57770,67,Blood Elf,Warlock,Nagrand,-1,01/01/08 10:25:40
54534,68,Blood Elf,Priest,Blade's Edge Mountains,-1,01/01/08 10:25:45
52137,68,Blood Elf,Paladin,Blade's Edge Mountains,166,01/01/08 10:25:45
55642,68,Blood Elf,Paladin,Blade's Edge Mountains,-1,01/01/08 10:25:45
56721,69,Blood Elf,Warlock,Blade's Edge Mountains,165,01/01/08 10:25:45
41519,69,Blood Elf,Mage,Shadowmoon Valley,282,01/01/08 10:25:45
61089,66,Blood Elf,Mage,Shattrath City,189,01/01/08 10:25:45
57770,67,Blood Elf,Warlock,Nagrand,-1,01/01/08 10:25:45
43406,70,Blood Elf,Paladin,Coilfang: The Slave Pens,19,01/01/08 10:25:50
34386,70,Blood Elf,Paladin,Shadowmoon Valley,97,01/01/08 10:25:50
35523,70,Blood Elf,Paladin,Shattrath City,103,01/01/08 10:25:50
51138,70,Blood Elf,Paladin,Shattrath City,189,01/01/08 10:25:50
42099,70,Blood Elf,Paladin,Shattrath City,9,01/01/08 10:25:50
60730,70,Blood Elf,Paladin,Shattrath City,167,01/01/08 10:25:50
35760,70,Blood Elf,Paladin,Auchindoun: Shadow Labyrinth,53,01/01/08 10:25:50
36442,70,Blood Elf,Paladin,Terokkar Forest,-1,01/01/08 10:25:50
47821,70,Blood Elf,Paladin,Terokkar Forest,189,01/01/08 10:25:50
46495,70,Blood Elf,Paladin,Nagrand,101,01/01/08 10:25:50
1024,70,Blood Elf,Paladin,Nagrand,53,01/01/08 10:25:50
47368,70,Blood Elf,Paladin,Netherstorm,281,01/01/08 10:25:50
59548,70,Blood Elf,Paladin,Arathi Basin,282,01/01/08 10:25:50
39817,70,Blood Elf,Hunter,Shattrath City,216,01/01/08 10:25:55
57830,70,Blood Elf,Hunter,Eye of the Storm,165,01/01/08 10:25:55
60657,70,Blood Elf,Hunter,Nagrand,103,01/01/08 10:25:55
52445,70,Blood Elf,Hunter,The Barrens,291,01/01/08 10:25:55
59803,70,Blood Elf,Priest,Orgrimmar,-1,01/01/08 10:26:06
35324,70,Blood Elf,Priest,Shadowmoon Valley,220,01/01/08 10:26:06
51738,70,Blood Elf,Priest,Eye of the Storm,104,01/01/08 10:26:06
34396,70,Blood Elf,Priest,Eye of the Storm,-1,01/01/08 10:26:06
36139,70,Blood Elf,Warlock,Blade's Edge Mountains,53,01/01/08 10:26:11
44123,70,Blood Elf,Warlock,Orgrimmar,216,01/01/08 10:26:11
58891,70,Blood Elf,Warlock,Alterac Valley,161,01/01/08 10:26:11
53078,70,Blood Elf,Warlock,Coilfang: The Slave Pens,204,01/01/08 10:26:11
45029,70,Blood Elf,Warlock,Coilfang: The Slave Pens,53,01/01/08 10:26:11
58875,70,Blood Elf,Warlock,Warsong Gulch,35,01/01/08 10:26:11
56081,70,Blood Elf,Warlock,Eye of the Storm,103,01/01/08 10:26:11
45491,70,Blood Elf,Mage,Winterspring,79,01/01/08 10:26:16
27494,70,Blood Elf,Mage,Blade's Edge Mountains,104,01/01/08 10:26:16
37568,70,Blood Elf,Mage,Shadowmoon Valley,189,01/01/08 10:26:16
38207,70,Blood Elf,Mage,Auchindoun: Shadow Labyrinth,53,01/01/08 10:26:16
46860,70,Blood Elf,Mage,Eye of the Storm,103,01/01/08 10:26:16
47969,70,Blood Elf,Mage,Terokkar Forest,104,01/01/08 10:26:16
36033,70,Blood Elf,Mage,Arathi Basin,-1,01/01/08 10:26:16
18403,1,Orc,Warrior,Tanaris,-1,01/01/08 10:31:49
61990,1,Orc,Hunter,Orgrimmar,-1,01/01/08 10:31:49
65415,12,Orc,Warrior,Durotar,-1,01/01/08 10:31:49
64354,12,Orc,Hunter,Durotar,251,01/01/08 10:31:49
63829,16,Orc,Hunter,The Barrens,-1,01/01/08 10:31:49
27409,50,Orc,Warrior,The Hinterlands,-1,01/01/08 10:31:49
58706,36,Orc,Hunter,Thunder Bluff,282,01/01/08 10:31:49
62218,58,Orc,Shaman,Hellfire Peninsula,35,01/01/08 10:31:54
61239,68,Orc,Hunter,Blade's Edge Mountains,243,01/01/08 10:31:59
59772,69,Orc,Warrior,Shadowmoon Valley,35,01/01/08 10:31:59
37616,65,Orc,Hunter,Terokkar Forest,291,01/01/08 10:31:59
28490,70,Orc,Warrior,Blade's Edge Mountains,167,01/01/08 10:32:04
57,70,Orc,Warrior,Orgrimmar,5,01/01/08 10:32:04
49944,70,Orc,Warrior,Alterac Valley,167,01/01/08 10:32:04
59615,70,Orc,Warrior,Coilfang: The Slave Pens,104,01/01/08 10:32:04
22005,70,Orc,Warrior,Warsong Gulch,216,01/01/08 10:32:04
22152,70,Orc,Warrior,Shattrath City,53,01/01/08 10:32:04
22785,70,Orc,Warrior,Eye of the Storm,103,01/01/08 10:32:04
25857,70,Orc,Warrior,Zangarmarsh,169,01/01/08 10:32:04
22809,70,Orc,Warrior,The Black Morass,174,01/01/08 10:32:04
46489,70,Orc,Hunter,Blade's Edge Mountains,103,01/01/08 10:32:09
45,70,Orc,Hunter,Hellfire Peninsula,103,01/01/08 10:32:09
44477,70,Orc,Hunter,Sethekk Halls,167,01/01/08 10:32:09
22594,70,Orc,Hunter,Orgrimmar,35,01/01/08 10:32:09
980,70,Orc,Hunter,Orgrimmar,79,01/01/08 10:32:09
58724,70,Orc,Hunter,Warsong Gulch,243,01/01/08 10:32:09
45536,70,Orc,Rogue,Eye of the Storm,103,01/01/08 10:32:15
26959,70,Orc,Shaman,Eye of the Storm,167,01/01/08 10:32:20
57942,70,Orc,Warlock,Shattrath City,101,01/01/08 10:32:25
63601,30,Tauren,Hunter,Thousand Needles,282,01/01/08 10:32:30
28381,1,Tauren,Shaman,Orgrimmar,-1,01/01/08 10:32:30
28959,26,Tauren,Shaman,Orgrimmar,167,01/01/08 10:32:30
65177,19,Tauren,Shaman,Hillsbrad Foothills,282,01/01/08 10:32:30
65344,25,Tauren,Druid,Hillsbrad Foothills,103,01/01/08 10:32:30
65212,28,Tauren,Druid,Ashenvale,174,01/01/08 10:32:30
64136,35,Tauren,Druid,Desolace,220,01/01/08 10:32:30
65516,11,Tauren,Druid,Mulgore,167,01/01/08 10:32:30
44813,45,Tauren,Druid,Feralas,189,01/01/08 10:32:30
65444,18,Tauren,Druid,The Barrens,291,01/01/08 10:32:30
63599,61,Tauren,Shaman,Winterspring,79,01/01/08 10:32:35
23720,59,Tauren,Warrior,Hellfire Peninsula,291,01/01/08 10:32:35
36631,62,Tauren,Druid,Hellfire Peninsula,103,01/01/08 10:32:35
26706,54,Tauren,Druid,Un'Goro Crater,216,01/01/08 10:32:35
31524,53,Tauren,Warrior,Feralas,-1,01/01/08 10:32:35
9583,56,Tauren,Warrior,Blasted Lands,205,01/01/08 10:32:35
41715,64,Tauren,Warrior,Zangarmarsh,-1,01/01/08 10:32:35
56755,51,Tauren,Shaman,The Hinterlands,161,01/01/08 10:32:35
61736,67,Tauren,Warrior,Blade's Edge Mountains,243,01/01/08 10:32:40
5783,65,Tauren,Hunter,Terokkar Forest,178,01/01/08 10:32:40
61856,66,Tauren,Druid,Nagrand,-1,01/01/08 10:32:40
22472,68,Tauren,Druid,Western Plaguelands,226,01/01/08 10:32:40
819,70,Tauren,Warrior,Sethekk Halls,167,01/01/08 10:32:45
51383,70,Tauren,Warrior,Coilfang: The Slave Pens,204,01/01/08 10:32:45
11522,70,Tauren,Warrior,Un'Goro Crater,289,01/01/08 10:32:45
26111,70,Tauren,Warrior,Shadowmoon Valley,104,01/01/08 10:32:45
84,70,Tauren,Warrior,Shadowmoon Valley,103,01/01/08 10:32:45
27865,70,Tauren,Warrior,Warsong Gulch,53,01/01/08 10:32:45
61543,70,Tauren,Warrior,Warsong Gulch,5,01/01/08 10:32:45
32794,70,Tauren,Warrior,Warsong Gulch,53,01/01/08 10:32:45
58256,70,Tauren,Warrior,Shattrath City,79,01/01/08 10:32:45
19915,70,Tauren,Warrior,Eye of the Storm,161,01/01/08 10:32:45
